CustomerID,Recency,Frequency,Monetary,Monetary_log,Cluster
13700,13,6,1245.8,7.128335547893182,
13703,155,1,99.5,4.61015772749913,
13705,210,1,153.14,5.037861280349847,
13706,139,1,330.79,5.8045022386644325,
13707,104,2,806.41,6.693831593776871,
13708,108,1,296.88,5.696690720842445,
13709,5,3,1539.08,7.3395896421103695,
13711,55,2,252.06,5.5336266147611175,
13712,83,1,228.84,5.437383414671034,
13715,118,5,1079.34,6.985031085389294,
13716,106,1,138.28,4.936486295459933,
13717,9,3,754.22,6.627009097531468,
13718,83,2,306.55,5.728637675654378,
13719,42,2,338.74,5.828180619191165,
13720,15,3,552.55,6.3163520823054755,
13722,119,1,1463.47,7.2892486812508706,
13723,54,1,199.85000000000002,5.302558360805292,
13725,6,7,1865.7,7.531927445038551,
13728,35,3,493.93,6.204416338427354,
13731,56,2,610.59,6.416062123365316,
13735,12,2,1409.69,7.251834225375953,
13736,97,1,357.53,5.882012338546899,
13737,37,1,339.59999999999997,5.830708768228588,
13740,77,1,350.75,5.862920695994498,
13741,20,2,363.13,5.897510946733554,
13742,16,9,2449.02,7.80385146677076,
13743,54,2,353.15999999999997,5.869748788423886,
13744,129,1,893.16,6.795884730077356,
13747,210,1,79.6,4.389498649512583,
13748,69,3,580.85,6.366212682554086,
13750,8,3,991.19,6.899914621202976,
13751,125,1,296.25,5.694573535570891,
13752,21,4,891.53,6.794060126534253,
13753,124,1,741.26,6.609699586102796,
13754,154,1,156.0,5.056245805348308,
13756,20,5,1711.8100000000002,7.4458905756517035,
13758,38,5,2351.52,7.763242373017445,
13760,93,1,135.09,4.913316431572226,
13761,16,1,491.71000000000004,6.199920765670314,
13762,55,1,306.72,5.729190278590734,
13764,174,1,499.89,6.216386516099603,
13767,1,24,7928.79,8.97838183256324,
13769,44,5,1448.01,7.278635843608118,
13771,36,2,1464.8500000000001,7.2901905579756106,
13772,76,1,228.42,5.435554384853122,
13777,2,22,11763.12,9.372809500233897,
13780,7,1,116.28000000000002,4.764564238138341,
13781,87,1,127.84,4.858571324462998,
13782,71,2,361.3,5.8924725979010315,
13784,5,7,1632.39,7.398412888706341,
13786,204,1,230.39999999999998,5.444147814759576,
13787,201,1,106.4,4.676560182074764,
13791,5,1,937.0,6.843749949006225,
13792,124,1,74.60000000000001,4.3254562831854875,
13798,2,36,24797.78,10.118549737394645,
13799,131,1,341.7,5.836855428880563,
13800,146,1,558.32,6.32672176017265,
13802,91,2,3131.06,8.049446214015322,
13803,92,1,277.07,5.627872880555851,
13804,126,1,723.63,6.585661179756843,
13807,204,1,112.6,4.732683506287051,
13809,142,1,155.05,5.0501764687167885,
13811,20,2,591.75,6.384772724945515,
13815,9,2,2977.75,7.9992590284129514,
13817,188,1,128.7,4.865224091322398,
13819,138,3,1140.35,7.039967051290641,
13821,98,1,270.15,5.602672173287069,
13824,40,3,1232.98,7.117999996878561,
13826,13,1,189.5,5.249652194566756,
13831,37,3,1097.99,7.00214685518115,
13835,52,1,328.45,5.797424597359829,
13837,48,2,271.24,5.606684030192651,
13838,206,1,238.11,5.47692369709451,
13841,89,1,85.0,4.454347296253507,
13842,36,6,1828.47,7.511781586401884,
13846,79,2,663.9300000000001,6.4996817719574045,
13848,134,1,135.0,4.912654885736052,
13849,7,1,593.5799999999999,6.387855273940438,
13851,125,1,246.32,5.510683044690368,
13854,33,16,5159.54,8.548796504162848,
13856,5,3,388.5,5.964863865310803,
13859,163,1,201.16,5.309059463079938,
13862,24,4,1152.51,7.050564746843677,
13863,84,1,305.78,5.726130878319963,
13865,23,2,282.52,5.647282667416716,
13867,55,1,138.85,4.940570419647969,
13869,99,3,1584.96,7.368945181195788,
13870,5,3,898.0,6.80128303447162,
13871,43,5,2395.73,7.781860587288931,
13873,55,2,230.4,5.444147814759576,
13874,195,1,540.45,6.294250726074389,
13875,21,3,1067.88,6.974366650280639,
13880,23,6,1339.57,7.200850175633781,
13881,6,7,5218.33,8.560124320148377,
13883,55,4,1742.78,7.463810449722759,
13884,114,3,196.25,5.284471959725984,
13885,26,2,506.8,6.230087669270578,
13887,41,1,349.55,5.859503349652977,
13888,55,1,239.52,5.482803246171368,
13890,195,1,190.35,5.254104211871711,
13892,83,1,54.519999999999996,4.016743316198549,
13893,134,1,821.1,6.711862042158088,
13894,147,1,160.85,5.086669980372253,
13895,1,1,382.46000000000004,5.949235312890245,
13898,162,1,155.93,5.055799846050629,
13899,111,1,298.5,5.702114417555504,
13900,20,3,740.95,6.609281855452135,
13901,93,2,648.3,6.475894859514441,
13904,131,1,201.12,5.308861580423708,
13908,51,2,831.11,6.723964643620495,
13911,34,6,1703.91,7.441267602400638,
13917,28,1,65.38,4.195395806291828,
13918,90,1,198.2,5.294309345150498,
13922,188,1,172.25,5.1547356380700124,
13929,6,2,842.65,6.737737716644347,
13931,117,1,378.21000000000004,5.938090141341167,
13932,131,1,307.4,5.731397641689174,
13934,100,1,922.1,6.8277375709961055,
13936,16,1,376.58,5.933782466766897,
13937,6,1,158.85,5.074235875505851,
13939,148,1,184.5,5.22305488204749,
13941,8,3,2831.26,7.948830258509127,
13946,38,2,485.96999999999997,6.18820251954242,
13948,197,1,102.0,4.634728988229636,
13950,83,1,179.30999999999997,5.194677591788277,
13951,13,3,674.45,6.5153791354156905,
13952,54,2,3251.071,8.087047303147697,
13953,1,3,1500.0,7.313886831633462,
13955,142,1,205.1,5.328361487896413,
13956,80,2,293.67,5.685856086122746,
13959,118,2,337.44,5.8243468240563,
13962,82,1,117.6,4.775756486563625,
13963,145,4,664.54,6.500598741212994,
13969,6,8,2550.18,7.844311276217017,
13971,15,4,1280.98,7.1561610367349,
13972,38,1,145.9,4.989752083179832,
13973,124,1,264.7,5.582367852765768,
13975,52,2,961.61,6.869648345346111,
13976,43,1,357.98,5.8832666766299955,
13982,0,3,1230.1399999999999,7.115695848393711,
13983,24,6,1101.06,7.004936434691685,
13984,86,3,717.23,6.576789852013997,
13985,21,3,1165.3,7.061591623697004,
13988,37,2,1356.08,7.213090611671236,
13989,76,1,896.6700000000001,6.799802517467453,
13990,50,1,311.3,5.7439642642890325,
13993,42,4,1492.82,7.309091876506521,
13995,82,1,310.45,5.741238811700154,
13999,16,5,1561.8700000000001,7.3542791535778615,
14000,48,1,635.66,6.456235761113554,
14001,69,2,1309.14,7.1778892807139885,
14004,10,2,1480.36,7.30071586372956,
14005,12,2,331.46,5.806519552107313,
14006,78,2,662.09,6.49691072757946,
14009,35,2,695.61,6.546225713269575,
14012,114,1,328.8,5.7984864101254985,
14013,112,1,118.5,4.783316371371566,
14016,44,3,3364.63,8.12137044595182,
14021,48,2,501.7,6.21999357069853,
14022,62,1,440.0,6.089044875446846,
14023,87,1,273.14,5.613638924803235,
14030,80,5,980.02,6.888592846717381,
14031,5,12,8817.92,9.084654692523756,
14032,5,6,1845.37,7.520976828348161,
14035,104,2,700.58,6.553334934380282,
14036,121,1,626.65,6.441982686264217,
14037,13,2,147.20000000000002,4.998562712861987,
14038,44,1,716.32,6.575522045080223,
14040,20,6,1956.06,7.579198626098296,
14041,103,1,141.41,4.958710221231336,
14044,146,1,173.74,5.163299154869948,
14045,174,3,1251.75,7.133096413839834,
14046,121,1,154.99,5.049791902630777,
14047,36,3,635.92,6.456644058988226,
14048,142,1,409.93,6.018422883689063,
14049,37,2,3058.46,8.025993708785425,
14051,10,12,6369.34,8.759408122338037,
14056,21,11,3695.32,8.215093009100315,
14057,36,8,2676.5299999999997,7.892650006740927,
14059,103,1,183.6,5.218191322068752,
14060,20,11,3395.1,8.13038299340524,
14062,13,7,5194.67,8.55558086538101,
14064,48,3,531.12,6.276869027815705,
14066,103,1,152.55,5.034026246886832,
14068,157,1,265.85,5.586686702779954,
14071,97,2,356.81,5.8800021192586875,
14075,98,1,307.92,5.733082343701063,
14077,19,3,310.4,5.741078259399898,
14078,21,5,827.91,6.720111584706154,
14081,139,2,934.52,6.84110252442736,
14082,201,1,182.25,5.2108513407667605,
14083,36,5,489.47,6.195364115055431,
14085,12,11,2960.36,7.993403901258388,
14088,7,4,15058.0,9.61973109808682,
14090,161,1,76.32000000000001,4.34795265434013,
14092,7,8,2077.26,7.639286284140268,
14099,7,6,1725.27,7.453718290463772,
14101,34,4,3295.39,8.100583209272202,
14104,2,1,111.25999999999999,4.720817609514053,
14105,76,1,1266.23,7.144588695022355,
14107,13,5,1836.84,7.516346247983916,
14110,8,3,2081.2400000000002,7.641199516306619,
14111,78,1,94.2,4.55597994179732,
14112,40,3,1152.5,7.050556077613808,
14113,191,1,433.5,6.074195944705447,
14114,110,2,386.53,5.959793265151517,
14127,93,2,452.23,6.116399722902979,
14128,92,1,305.54,5.725348252570762,
14129,97,1,358.90000000000003,5.885826215084985,
14130,156,1,483.86,6.183860189473411,
14132,20,1,306.86,5.729645134181928,
14133,152,1,318.0,5.765191102784844,
14135,23,9,2297.46,7.73999461244095,
14142,210,1,311.81,5.745595977469612,
14145,54,1,1128.6,7.029618866738978,
14146,91,2,1903.73,7.552095545232367,
14147,122,1,182.8,5.213848209921586,
14148,70,1,157.2,5.063860055333554,
14149,57,1,446.62,6.103944658191983,
14150,196,1,306.18,5.727433894987482,
14152,71,1,314.51,5.754190377200047,
14154,76,2,1150.62,7.048924925728582,
14155,103,1,118.75,4.785406236291025,
14156,0,25,53434.62,10.88623284377369,
14157,122,1,277.17,5.628232437585469,
14159,6,4,1427.3,7.264240204868583,
14161,52,3,1110.52,7.013483726944571,
14162,10,2,289.36,5.67112153241664,
14163,36,2,749.79,6.621125985497388,
14165,112,1,122.53999999999999,4.816564990267753,
14167,2,3,402.1,5.99918467012312,
14173,56,1,114.04,4.745279893972737,
14175,8,2,1205.99,7.095884936059068,
14176,134,4,576.9000000000001,6.359400843323733,
14177,16,1,118.08,4.779795536147575,
14178,19,1,197.37,5.2901339737400175,
14180,5,17,3437.17,8.142694632073427,
14185,168,1,32.65,3.5160130560907366,
14188,51,2,760.9,6.635815313478964,
14189,37,8,2156.07,7.676506098342883,
14191,21,3,786.7,6.669117306709278,
14193,106,1,422.53999999999996,6.048647960635436,
14194,9,9,3969.16,8.286561675136124,
14195,38,2,1012.0,6.920671504248683,
14198,76,1,183.3,5.216564864675778,
14199,55,1,185.39999999999998,5.2278949022514904,
14201,23,4,411.1,6.021266038344772,
14205,101,1,222.9,5.411199523604709,
14206,76,1,328.15999999999997,5.796543954737512,
14209,50,3,1083.15,6.988551548810227,
14210,34,5,1599.65,7.378165075730684,
14211,44,5,909.89,6.814422143537029,
14214,7,2,822.21,6.713211332162286,
14215,23,4,1098.27,7.0024016021187405,
14217,21,8,989.25,6.897957436502026,
14220,84,2,632.4,6.45110213410454,
14221,27,4,1653.83,7.411453563501969,
14222,14,1,683.17,6.528206424753791,
14223,101,1,304.9,5.7232582511568575,
14224,52,2,495.32,6.207220879988174,
14226,47,2,1709.4,7.444482540270781,
14227,33,7,2399.52,7.783440659533872,
14229,128,2,762.13,6.637428396850057,
14231,20,3,925.71,6.831640679513165,
14232,23,2,1003.97,6.912712969301365,
14233,48,3,959.1,6.867037445703578,
14235,63,2,1264.55,7.143262089279745,
14236,209,1,189.3,5.248601774302104,
14237,210,1,161.0,5.087596335232384,
14238,163,1,146.85,4.996198246298486,
14239,37,6,1295.04,7.167068740633462,
14240,62,1,226.85,5.428687517709892,
14241,20,1,213.70000000000002,5.369241704884735,
14242,71,2,280.55,5.640310051700627,
14243,13,6,1776.16,7.482771863493583,
14245,56,2,1693.45,7.435113483382488,
14246,82,1,449.64,6.110668794586458,
14247,115,1,136.76999999999998,4.925585628056507,
14248,155,1,302.58,5.715645167198713,
14256,97,2,969.0600000000001,6.8773579252545485,
14257,21,2,1030.59,6.9388565802804845,
14258,36,6,7103.82,8.868528705938644,
14262,77,1,240.0,5.484796933490655,
14264,82,1,115.7,4.75960653929251,
14267,97,2,836.36,6.730254085546628,
14270,168,1,492.65000000000003,6.201826764057459,
14271,62,1,112.32,4.730215674962316,
14272,91,1,132.09,4.891025591098464,
14273,54,2,218.7,5.392262979390565,
14276,17,2,720.4,6.581193768469438,
14277,49,1,1637.43,7.401493745224427,
14280,33,1,134.04,4.905571030847647,
14282,13,6,2023.38,7.61301875982066,
14285,13,1,5.9,1.9315214116032138,
14286,79,1,2050.08,7.626121762674929,
14287,35,2,83.28,4.434144588935989,
14288,50,1,426.6,6.05818817915089,
14289,13,4,723.52,6.5855093666247155,
14290,198,1,777.5600000000001,6.6574460595951575,
14291,9,6,2030.22,7.616391876738212,
14292,41,2,1125.21,7.026613292198607,
14293,142,2,508.02000000000004,6.232487308509429,
14297,111,1,232.6,5.453610250954072,
14298,2,30,30782.67,10.334739633553506,
14299,155,4,1565.94,7.35687995189736,
14304,59,1,383.45,5.9518137414781895,
14307,56,3,1694.98,7.436016023829486,
14309,5,6,1310.02,7.178560739177465,
14311,79,1,310.26,5.740628575776864,
14312,23,4,854.59,6.751791289435414,
14315,28,2,856.2,6.753671263599422,
14320,43,2,477.79,6.17126208791851,
14321,13,2,626.93,6.442428695287364,
14323,75,1,299.82,5.706512079227068,
14326,79,1,183.85,5.219544685382641,
14327,0,1,311.65,5.745084354013307,
14329,1,3,3085.68,8.034851358617214,
14334,40,5,1678.23,7.426090633997144,
14336,35,3,1114.39,7.016959398521683,
14338,33,1,579.97,6.364699120406897,
14339,79,1,309.52,5.73824831153748,
14340,55,1,134.7,4.9104465668408235,
14341,52,4,703.15,6.556991401644059,
14342,47,1,309.6,5.738505910714586,
14344,43,6,645.88,6.472160805892461,
14346,134,1,262.44,5.573825638068109,
14348,97,1,409.57,6.017546438106483,
14350,111,1,282.93,5.6487277289070565,
14351,1,1,51.0,3.9512437185814275,
14352,71,2,845.32,6.740897538678519,
14353,52,1,90.6,4.517431271680085,
14355,202,1,174.4,5.1670690799380825,
14364,1,6,2808.0,7.940583827104244,
14367,21,8,4145.52,8.330024707224617,
14368,156,1,155.0,5.049856007249537,
14371,132,1,100.5,4.620058798481842,
14373,195,1,76.55,4.350922889622548,
14375,22,1,257.68,5.555591776578392,
14377,28,2,617.05,6.426569360333832,
14379,132,1,110.98,4.718320283920748,
14383,0,1,242.09,5.493431745140744,
14386,133,1,142.4,4.96563792816552,
14388,40,3,1173.19,7.0683338271570975,
14389,27,1,311.14,5.7434518051144074,
14390,48,3,1036.08,6.944164350866301,
14393,55,1,67.95,4.233381604239311,
14395,14,6,1966.22,7.584376657584746,
14396,208,1,110.35000000000001,4.712678393703377,
14397,8,4,379.04,5.940276510338549,
14401,6,4,1282.72,7.1575173919336805,
14403,54,2,976.01,6.884496887404936,
14404,6,4,1038.28,6.946283444687477,
14407,42,2,1002.6800000000001,6.911428524348433,
14408,8,4,1215.32,7.103585185800884,
14409,155,3,666.1,6.502939959715469,
14410,43,6,778.8,6.659037476548497,
14411,147,1,1063.0,6.96979066990159,
14413,199,1,122.7,4.8178592793984425,
14414,195,1,217.2,5.38541207339897,
14415,19,6,2759.32,7.923101894019424,
14419,89,2,307.56,5.731916313899973,
14421,48,1,455.18,6.1228874684684005,
14422,7,2,1032.15,6.940367666709614,
14423,55,1,265.2,5.5842479059610115,
14426,15,4,2209.93,7.701168520473855,
14428,76,2,330.62,5.803989735073227,
14431,139,1,470.36,6.1556221332742656,
14437,202,1,63.0,4.1588830833596715,
14438,143,1,131.9,4.8895969657192,
14439,156,1,2661.24,7.8869231526671975,
14440,153,2,1185.71,7.078940051365175,
14441,92,1,356.84000000000003,5.880085959124592,
14442,41,2,1589.82,7.372004885545176,
14443,147,2,608.4,6.412474866551609,
14446,83,1,303.04,5.71715927169784,
14447,33,2,601.03,6.400307277954197,
14448,201,1,102.35000000000001,4.638121286127777,
14449,83,2,401.3,5.997198078955742,
14450,17,3,483.25,6.182601302287106,
14451,31,1,360.0,5.8888779583328805,
14453,27,1,119.93,4.795211865797184,
14457,147,1,113.64,4.741796783519916,
14460,8,2,276.53999999999996,5.6259650669428645,
14461,15,2,1746.22,7.465781232371517,
14462,22,7,1140.72,7.040291176265556,
14463,7,2,309.42,5.737926219223039,
14465,83,3,1058.6200000000001,6.965665632266971,
14466,24,4,1345.7,7.205412434455996,
14467,149,1,131.7,4.888090941338162,
14470,124,1,297.64,5.699238834606328,
14472,24,5,1529.6299999999999,7.333434694340541,
14473,119,1,85.0,4.454347296253507,
14475,23,2,622.17,6.434819354758556,
14476,94,1,215.7,5.378513908542313,
14477,21,2,523.0,6.261491684321042,
14479,90,2,316.25,5.759690106594497,
14481,1,2,636.51,6.457569963184063,
14482,76,1,238.1,5.476881874464279,
14483,118,1,137.1,4.9279780604152466,
14487,205,1,125.10000000000001,4.837075242970874,
14489,44,1,463.38,6.14070318257422,
14491,12,2,340.93,5.834606037750557,
14496,148,2,538.8100000000001,6.2912172257920815,
14497,146,1,475.37,6.166194863206115,
14498,23,2,313.24,5.750157025166101,
14499,115,1,126.02000000000001,4.844344554374829,
14500,26,1,284.85,5.655467197709981,
14501,20,2,251.21,5.530262073815315,
14502,71,6,1070.23,6.976562799959411,
14503,15,1,597.07,6.3937078039562,
14504,80,3,542.71,6.298416016478597,
14505,41,5,3192.76,8.068954185062573,
14506,120,2,566.86,6.341874909467002,
14507,52,3,615.31,6.423750083700587,
14512,24,2,275.28,5.621414844220772,
14513,43,2,317.35,5.7631514064630345,
14514,38,2,403.11,6.001687118128156,
14515,28,2,765.65,6.642030373882398,
14520,127,1,165.0,5.111987788356544,
14522,35,1,278.63,5.6334673007411755,
14524,15,5,1052.72,6.9600820391599045,
14525,22,5,2032.94,7.617730077648342,
14527,0,30,3919.22,8.273903053658682,
14530,22,3,1560.84,7.353619892374547,
14532,73,4,932.85,6.839315825759616,
14533,189,1,433.5,6.074195944705447,
14534,6,10,2283.59,7.733941856156414,
14535,85,1,853.97,6.751066380601873,
14536,96,1,171.8,5.152134856369956,
14538,93,1,106.5,4.677490847567717,
14540,146,1,195.9,5.28269598564508,
14541,5,7,1315.65,7.182845910919093,
14542,22,1,103.25,4.646791860678911,
14543,8,11,2802.7999999999997,7.938730918934436,
14544,198,1,1121.92,7.023687714444903,
14546,38,2,874.88,6.775229095251541,
14548,154,1,326.4,5.791182664937034,
14549,148,1,289.24,5.670708166926771,
14551,41,1,125.43,4.839688795323807,
14553,55,2,312.32,5.7472250324990375,
14555,139,1,197.94,5.293003271724268,
14560,33,9,1232.0,7.117205503164344,
14561,21,1,222.07,5.40748562354869,
14562,20,4,1131.49,7.032174027296129,
14565,42,2,1877.55,7.538255481641432,
14570,117,2,218.06,5.3893456648956,
14572,91,3,1077.93,6.983725088269517,
14573,16,9,1653.42,7.411205773215894,
14576,209,1,35.400000000000006,3.594568774642695,
14577,0,3,646.64,6.473334986418552,
14583,2,3,477.15,6.169924490795552,
14584,6,4,1042.26,6.9501057048558685,
14586,113,1,237.36,5.473782135878778,
14587,21,8,1473.53,7.296094573928316,
14589,208,1,39.75,3.7074558396868715,
14591,50,1,250.22,5.526329049259107,
14593,35,2,339.59,5.830679407844552,
14594,210,1,255.0,5.545177444479562,
14595,150,1,163.8,5.1047326174753715,
14597,28,1,165.1,5.112590016619249,
14600,142,1,393.33000000000004,5.977188122189173,
14603,111,1,660.0,6.493753839851686,
14606,0,56,7718.04,8.951445282954824,
14607,98,1,495.0,6.206575926724928,
14608,199,1,204.0,5.3230099791384085,
14616,79,3,406.08000000000004,6.009009726323731,
14618,174,1,211.8,5.360352757467489,
14619,82,1,394.44,5.979999068998704,
14620,42,2,412.78000000000003,6.0253344316155975,
14621,24,2,636.3100000000001,6.4572561933943815,
14622,21,1,320.58000000000004,5.773246346316266,
14623,23,2,397.86,5.988610478125076,
14625,33,2,899.63,6.803094518438584,
14626,70,1,586.9,6.376556865408209,
14628,79,1,331.58000000000004,5.806880432659768,
14631,72,2,630.08,6.447432637389253,
14632,99,1,114.56,4.749789875598035,
14633,103,1,344.90000000000003,5.846149715943123,
14636,105,1,300.19,5.70774129484338,
14639,128,2,1235.13,7.119740810480346,
14640,7,2,819.75,6.710218556381702,
14643,7,2,693.8100000000001,6.54363842689435,
14644,135,1,187.50000000000003,5.2390980068880655,
14645,112,1,240.10000000000002,5.485211785187126,
14646,1,31,131389.31,11.785927638021166,
14647,38,1,243.22,5.498069458404876,
14649,49,2,584.22,6.371987844911937,
14651,48,1,416.32,6.033853313599769,
14653,175,1,344.81,5.845889491281031,
14655,59,1,810.56,6.698958321374849,
14656,6,2,291.05,5.676925020486318,
14657,119,2,524.4,6.26415987725144,
14659,24,5,1381.76,7.231836780813923,
14662,71,3,524.86,6.265035017615114,
14665,133,3,731.66,6.596681747072985,
14667,8,14,4810.83,8.478832748124706,
14669,78,3,1269.99,7.147551403337889,
14670,117,2,411.53,6.022308930402963,
14672,71,2,765.55,6.641899927756463,
14673,204,1,373.49,5.925565100331069,
14676,44,3,1148.52,7.047099742920951,
14680,15,10,15510.130000000001,9.649313109738491,
14681,48,1,393.95,5.9787591746104285,
14682,24,2,52.0,3.970291913552122,
14684,52,2,519.26,6.254328686617124,
14688,1,12,3105.02,8.041097442837934,
14689,45,1,112.8,4.73444252169223,
14691,49,1,439.6,6.088137434368242,
14692,72,3,480.3,6.1764907763090635,
14693,101,1,172.9,5.158480421360237,
14696,24,4,1171.39,7.066799679288249,
14697,55,2,188.60999999999999,5.2449693310461125,
14699,51,1,109.13000000000001,4.701661486176853,
14700,26,2,1557.6,7.351543261409461,
14701,9,7,1958.28,7.580332337797373,
14702,118,6,1222.15,7.109184777389593,
14704,17,1,110.12,4.7106106984460885,
14705,35,1,179.0,5.19295685089021,
14708,205,1,419.06,6.040397558217161,
14709,24,5,1943.04,7.572523560940386,
14711,22,6,1408.99,7.2513378911484825,
14713,23,7,1449.6399999999999,7.27976011734577,
14715,135,2,247.45,5.5152416180483295,
14719,16,2,488.12,6.192607858142525,
14723,195,3,471.0,6.156978985585555,
14727,111,1,268.58,5.596865192310124,
14729,210,1,313.49,5.750952279132591,
14730,15,4,767.07,6.6438808748274765,
14731,42,2,251.01999999999998,5.529508449441547,
14732,23,4,1283.2,7.157891235359948,
14733,7,9,8349.06,9.030024003447828,
14735,13,18,2886.41,7.968115185513122,
14737,190,1,434.0,6.075346031088684,
14738,36,4,525.69,6.266612140168987,
14739,56,3,1307.6200000000001,7.176728425827941,
14740,34,3,1448.21,7.278773859355933,
14741,1,3,668.86,6.507068735326947,
14744,134,5,928.03,6.834141031080382,
14745,21,2,581.67,6.367620988354806,
14747,86,1,328.2,5.796665468802915,
14748,49,3,771.13,6.649152929630518,
14754,132,1,228.26999999999998,5.434900348334571,
14755,13,5,2239.28,7.714356137037236,
14758,42,3,1206.94,7.096671708387048,
14759,69,1,572.25,6.3513219217380135,
14760,134,1,89.2,4.502029427068578,
14761,171,1,97.5,4.590056548178043,
14762,100,1,300.52,5.70883634895888,
14765,13,1,80.5,4.400603020246817,
14766,5,4,1531.32,7.334538205773309,
14769,38,4,5837.35,8.672203501655378,
14770,69,2,876.42,6.7769857830927895,
14775,209,1,406.56,6.010188161106084,
14776,8,6,1469.16,7.293126517387169,
14778,145,1,334.05,5.814279774419179,
14779,117,3,386.15,5.958812214832733,
14782,156,1,200.10000000000002,5.303802296778606,
14784,160,1,114.68,4.750827758410455,
14790,90,1,152.16,5.031483126609094,
14794,40,4,679.54,6.5228866006726225,
14795,3,1,131.45000000000002,4.886205215718078,
14796,9,10,4018.56,8.29892772288636,
14798,147,1,75.68,4.339640918177444,
14800,28,7,3394.06,8.13007671288523,
14803,112,2,730.79,6.595493587555966,
14805,150,1,109.25,4.702750514326955,
14808,3,3,807.41,6.695069355566762,
14810,35,8,1278.7,7.154380954443551,
14813,206,2,155.43,5.052608625573679,
14816,34,1,21.85,3.128951117340214,
14817,37,2,1110.34,7.0133217734248765,
14818,6,2,409.63,6.017692565724863,
14819,29,1,84.72,4.451086170605376,
14820,10,1,139.77,4.947127352839874,
14821,203,1,48.800000000000004,3.9080149840306073,
14823,17,3,321.43,5.775886058412575,
14825,6,6,1207.3200000000002,7.096986244077026,
14828,33,3,1557.7600000000002,7.35164591237062,
14829,21,3,531.63,6.277826999243745,
14834,77,1,243.69,5.499992103246593,
14837,3,2,957.44,6.865306962717298,
14840,104,1,62.85,4.156536582478548,
14841,16,4,2375.57,7.773413550701274,
14842,28,2,1393.48,7.24027686490661,
14844,13,2,1543.35,7.342358388833624,
14849,13,12,3397.65,8.131133572931997,
14850,148,1,325.75,5.789195352504331,
14851,93,1,206.13,5.333346615467431,
14852,14,3,1208.25,7.097755611703093,
14853,48,1,214.5,5.372960909543803,
14854,1,5,1933.18,7.5674387430370755,
14859,41,1,296.86,5.696623577457721,
14865,209,1,37.2,3.6428355156125294,
14866,203,1,103.67999999999999,4.650908077661945,
14867,22,3,710.28,6.567066163812884,
14868,70,1,439.33,6.087524445802853,
14870,98,1,327.25,5.793775513182905,
14871,15,3,354.75,5.874228236969961,
14873,47,1,519.68,6.25513564959826,
14875,99,1,362.0,5.8944028342648505,
14878,10,6,1083.02,6.98843163201389,
14880,22,2,363.27,5.897895350911818,
14883,0,2,358.48,5.884658542790173,
14886,89,1,364.8,5.9020867359567655,
14888,44,1,369.2,5.914043400139397,
14889,173,1,135.9,4.919250732294404,
14890,90,1,125.65,4.841427376447684,
14891,24,1,449.38,6.110091670866193,
14895,19,5,4729.76,8.461841145111658,
14896,41,2,468.77000000000004,6.152243213225462,
14897,133,1,175.5,5.173320876373351,
14898,77,4,610.93,6.4166178968855725,
14901,197,3,497.04999999999995,6.210700473591174,
14903,37,3,1800.23,7.496225043851672,
14905,70,1,308.55,5.735119629965241,
14907,197,3,960.69,6.86869215341128,
14911,0,75,44747.28,10.70880828721014,
14912,83,1,482.78999999999996,6.181650928264083,
14913,20,3,917.15,6.822360775965189,
14915,114,1,142.28,4.964800757752457,
14916,161,1,295.05,5.690528358977785,
14920,49,2,977.77,6.886296681323568,
14921,38,1,903.01,6.806840422277896,
14924,82,1,185.05,5.226015454792631,
14930,111,1,1104.13,7.007718254090804,
14931,77,1,293.0,5.683579767338681,
14932,202,1,363.53,5.89860885258863,
14934,119,1,828.84,6.721232911123573,
14935,134,1,1784.71,7.487571374232199,
14936,12,2,3636.39,8.199021670472666,
14944,23,5,1832.03,7.5137256143178845,
14948,56,1,278.4,5.632644446822861,
14952,43,7,3534.61,8.170641123557044,
14957,90,1,58.49,4.085808231199814,
14958,22,2,392.28,5.97452182637767,
14959,52,2,422.38,6.048270120929434,
14960,8,1,88.3,4.492001487882454,
14961,69,5,3179.66,8.0648440014091,
14962,107,1,126.7,4.8496837630384935,
14963,20,1,294.2,5.687653092726317,
14964,84,1,206.21,5.333732771768991,
14970,89,2,782.25,6.663451929832301,
14973,62,1,69.6,4.257030144499196,
14976,33,3,450.26,6.112043670066367,
14978,72,4,1537.28,7.338420188112043,
14981,83,1,102.12,4.635893358630932,
14984,17,1,110.17999999999999,4.711150509525323,
14985,35,2,296.75,5.696254208235409,
14987,202,1,163.2,5.101085197018328,
14988,48,1,334.54,5.8157411743422545,
14995,117,1,119.31,4.7900717450454335,
14997,15,1,155.28,5.05164927018687,
14998,7,2,429.87,6.06580642047611,
15002,133,3,1147.5900000000001,7.046290382141208,
15005,14,14,3240.98,8.08393953324513,
15012,210,1,191.06,5.257807823209827,
15014,13,1,117.72999999999999,4.776852007677701,
15016,9,1,170.04,5.141897447276735,
15018,89,2,291.34000000000003,5.677917508461147,
15019,103,1,266.0,5.58724865840025,
15021,12,4,903.23,6.807083752810442,
15023,6,5,3675.56,8.20973281137255,
15024,133,3,688.09,6.5353718865759625,
15026,77,2,230.78,5.445788645906245,
15027,5,3,966.9699999999999,6.875201095060786,
15028,205,1,185.97,5.230948176177183,
15030,105,1,152.76,5.035392945221982,
15031,119,1,150.83,5.022761473894096,
