CustomerID,CLV,churn_probability,CLV_Segment,Churn_Risk,Combined_Segment,Recommendations,Priority_Score
17522,706.058538106497,1.1976197811236489e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8157984337759618
12377,320.73724778817484,3.45752315666914e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.815457950289411
17457,490.14031756300255,1.4476575493915789e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8152877085461355
12705,884.7496245491711,1.1066658700542575e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.814521620701396
16709,569.4226005907452,1.3136269849667315e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8140960163432074
15046,1015.188919342565,1.0650480497531589e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8130745658835546
14210,526.1075091255973,1.3551626487640078e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8130745658835546
13174,323.6059731362703,3.058775455144769e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.812989445011917
15984,325.2027921500533,3.0029490005745174e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8129043241402791
12845,286.13587236375383,1.3608738580472846e-09,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8129043241402791
18118,1252.3904092288053,1.0275047479524346e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8129043241402791
18272,390.2680778939874,1.8576562510475014e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8127340823970037
15596,434.47116004878825,1.5904633166030635e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8120531154239019
15291,1071.8644910476498,1.0519851656454193e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8120531154239019
12949,582.123052088372,1.271149852044573e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8112019067075247
14740,592.7761640194454,1.2567547003072832e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8106911814776983
14796,1221.33023594247,1.0236234082583451e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8096697310180456
13752,562.6304568883537,1.2904455282125582e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8089887640449438
15752,355.7539601895517,2.0165580316700016e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8088185223016684
18198,1438.742971988138,1.00320196594339e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8084780388151175
13094,396.6063406836628,1.7028622956161144e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8084780388151175
16556,556.3614214451898,1.2925793768658878e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8084780388151175
17770,417.7385221443984,1.5961432175970458e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8081375553285666
15251,1804.3859757684686,9.790013244526108e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8079673135852912
15974,747.2888931257357,1.1205236738476287e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8077970718420157
13963,277.20345373133114,1.319027775892323e-09,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8076268300987401
17220,488.6410502450357,1.3911671814526017e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8074565883554647
14235,395.14003705660633,1.6976509087385239e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8071161048689139
17790,368.1905833995155,1.8833667958517708e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8071161048689138
14415,748.4180700220654,1.115372239013368e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8066053796390875
16103,602.6576074247516,1.2089818035576627e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8062648961525366
14676,436.0958814404907,1.5182477497432956e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8062648961525366
12811,285.9711577407845,5.4922710823746e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8060946544092611
15129,815.3778067257482,1.0891643142940666e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8059244126659857
14233,473.6881361030488,1.4164003303562822e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.805839291794348
15145,363.0603077509562,1.9016210828226576e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8052434456928839
15687,630.7596884784522,1.1865730620286286e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8052434456928839
15632,745.281676455014,1.1102940788987326e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8052434456928839
17069,361.03583993662374,1.9054779976102054e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8047327204630575
18242,530.7090236239027,1.3017231736967005e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8047327204630575
13232,662.7867566324186,1.1605849614682029e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.804562478719782
17811,1648.4223493869526,9.742273654467226e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.804562478719782
12731,2935.8920028558514,9.427725267130427e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.804562478719782
17400,420.9511082481657,1.5431034228186036e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8043922369765066
17723,1377.6905836378567,9.903500242103291e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8043922369765066
18232,516.2571265752426,1.3252288155740644e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8040517534899558
16182,880.2684483425301,1.0649636728032874e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.803370786516854
13118,432.191469609058,1.5120837915105767e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.803370786516854
13408,3965.316947431177,9.29487598000378e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8033707865168539
15100,272.60053645169717,1.0161644858897034e-09,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8033707865168539
15491,1090.50796928044,1.0167511277359154e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8026898195437522
14709,665.3169546378383,1.1419820644675838e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8020088525706504
14180,1162.7039200424633,1.0009593154336471e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.801838610827375
16143,421.95612679470224,1.516964331926829e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.801838610827375
14035,315.3039258720513,2.612681182512233e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8018386108273748
15125,2490.4064386014766,9.392131516960944e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8018386108273748
16722,689.9104854082184,1.1254375209546197e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8013278855975485
12417,660.4157950971763,1.1442047309628833e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8013278855975485
17324,290.0969105023468,4.012461474189877e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8011576438542731
13090,1329.9749518687693,9.811240708756941e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8011576438542731
16942,766.2831188646032,1.0862977184444844e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.8009874021109976
16316,457.41784100570345,1.41519240770549e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.8006469186244467
12735,284.2343001991686,4.197708847186732e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7997957099080695
13220,616.0968829464457,1.1654011089490268e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7996254681647941
17920,447.0367184784208,1.4311485330154028e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.799284984678243
14062,1514.067393787108,9.644440801537257e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.799284984678243
15874,867.8363392879943,1.0532574812316398e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.799284984678243
14713,493.43866635975115,1.3337309034966438e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7991147429349676
17796,270.78607309114705,6.597409285546973e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7989445011916922
14849,1086.9177287028617,1.0055045684964625e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7986040177051412
15159,1559.1040693940975,9.583200899498934e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7984337759618658
17019,313.40947187662744,2.474982441214024e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.798093292475315
16037,297.94995715723326,3.0268565431867955e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7974123255022132
15002,275.5620071071866,4.682254584054135e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7969016002723868
12523,276.46071586024897,4.388853724890396e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7969016002723868
14226,529.1976993864101,1.2559797646360948e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7963908750425603
16209,1132.883184973393,9.880785079019461e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7962206332992849
13593,292.1717831116674,3.214439825427462e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7962206332992849
18229,1167.2665524116521,9.773670761603626e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7958801498127341
14733,2260.9033069681946,9.2035934429191e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7953694245829077
17655,413.0349634984504,1.4799694803002694e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7946884576098059
13731,368.33779507932366,1.649831382621869e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7945182158665305
17048,306.9209914175884,2.496871598367534e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7938372488934287
15601,1521.090110891601,9.43316535995109e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7934967654068779
17152,881.4753317422969,1.02994723860661e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7931562819203268
16954,310.12210815814683,2.329103576670377e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7929860401770514
16931,745.2910185104573,1.0581691078925815e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7917943479741232
13394,394.5080433234852,1.5363443850446856e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7916241062308478
12359,1021.2651252405723,9.91529081062481e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7916241062308478
15971,272.3937642530574,4.113396290250648e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7912836227442969
15410,1248.9905012959327,9.544853796228381e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7911133810010215
15194,1315.5314900053795,9.474110385099266e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.790943139257746
15108,517.4898687567681,1.2427947559956465e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7907728975144706
15498,2477.8176489916596,9.013612078945243e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7906026557711952
17083,267.02319496682895,4.3745695954555686e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7900919305413687
15777,336.3755854171097,1.883875277997049e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7900919305413687
17416,1246.1121285011832,9.524114830128383e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7900919305413687
13988,579.3678957265291,1.1504708297138677e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7897514470548179
14665,271.2812639100693,4.0359404707146496e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7895812053115424
12662,612.3553151421202,1.1111356279513984e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7894109635682669
16592,649.6070226501537,1.0986278553559714e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7890704800817161
16713,1014.6749120045879,9.855560811899977e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7889002383384406
14031,2413.8037620200503,8.965317377374049e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7889002383384406
13623,323.02356637785374,1.9850654453534844e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7885597548518897
15805,985.7969439903694,9.910694487302862e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7882192713653389
17049,478.2818310558194,1.2968537355106946e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7882192713653388
12868,559.0702373537546,1.167372865040761e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7880490296220634
15811,440.2386152790481,1.3642909024724759e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7878787878787878
17139,1514.9421215093375,9.219069951882375e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7877085461355124
17061,1526.455211209818,9.194534023038159e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.787538304392237
17218,324.1159098600924,1.9493806568959826e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.787197820905686
14440,276.49151505965534,3.1665514654832805e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7866870956758597
13880,518.4286403817132,1.2090128898023522e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7863466121893088
18097,545.9810661607363,1.1712408820585551e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7863466121893088
14911,14493.2218734858,8.691891650869366e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7863466121893088
14525,638.2631742613553,1.0912959425013469e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7863466121893088
13376,457.8404841758652,1.3211498561815915e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7861763704460334
12348,311.2331631846269,2.127693576881029e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7861763704460334
16156,447.84387769210394,1.3384005015382172e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.786006128702758
16997,248.67343019774083,6.505125327294081e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.786006128702758
14543,963.88133541507,9.883072138450189e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.786006128702758
16306,296.3397096193624,2.362516848819496e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7858358869594825
15704,658.3908208062298,1.0749068302118303e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.785665645216207
13280,260.1421105535162,4.2839709557540573e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.7854954034729316
16422,6418.819781136595,8.732659040333601e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7854954034729316
12388,256.2998258521191,4.6150439025893775e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.7853251617296562
17758,452.78063142106345,1.325279885833197e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7851549199863808
16980,302.04288928469066,2.2240365105119508e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7851549199863807
14465,333.53981052483056,1.783484471218344e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7841334695267279
17238,491.4834319545936,1.2454548503626484e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7841334695267279
13117,286.1386808658508,2.557840605987849e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7839632277834525
14064,337.27616240548326,1.729427712149345e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7839632277834525
18093,251.6545499512868,4.670328568323612e-10,Occasional,Low,Occasional_Low,"['Re-engagement emails', 'Special promotional offers', 'Product recommendations', 'Simplified purchase process']",0.7836227442969016
13269,764.2988893650114,1.0256262505947689e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7835376234252638
15555,739.5767851356474,1.0342415812658601e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7834525025536261
17581,1252.755675259028,9.235567866028305e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7832822608103507
16996,310.1609034252272,2.0822787938357123e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7829417773237998
12775,529.1846145430746,1.1742051775343043e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7829417773237998
16875,273.5932169357693,2.9121927092035094e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7824310520939735
13184,479.0337078982897,1.2586909292622295e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.782260810350698
17268,276.03827778325376,2.8497360027301966e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.782260810350698
14472,543.4456053146647,1.14871667733496e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7820905686074225
13319,1714.9602778326678,8.916822835658422e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.781920326864147
14049,917.7513704546122,9.862266558968713e-11,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7814096016343208
13771,531.4722043802366,1.163034113460526e-10,Loyal,Low,Loyal_Low,"['Loyalty program rewards', 'Personalized product recommendations', 'Birthday/anniversary specials', 'Exclusive member discounts']",0.7812393598910453
14336,447.2622438061277,1.3138490295716565e-10,Active,Low,Active_Low,"['Re-engagement campaigns', 'Personalized offers', 'Product discovery recommendations', 'Loyalty program enrollment']",0.7812393598910453
